"","DOI_data","title","author.list","authorAffiliation","correspondingAuthor","abstract","keywords.list","fullText"
"103","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 13-Jun-2019","Ecophysiology, genotoxicity, histopathology, and gene responses of naphthalene injected Colossoma macropomum (Cuvier, 1818) exposed to hypoxia","Ecophysiology, genotoxicity, histopathology, and gene responses of naphthalene injected Colossoma macropomum (Cuvier, 1818) exposed to hypoxia","Mutagenesis,1Laboratory of Ecophysiology and Molecular Evolution, National Institute for Research in the Amazon (INPA), Manaus, AM, Brazil,2Institute of Biological Science (ICB), Universidade Federal do Amazonas (UFAM), Manaus, AM, Brazil,,","Received:
				March 28, 2018; Accepted:
				August 01, 2018",NA,"Vera Maria Fonseca de Almeida-Val1 
			http://orcid.org/0000-0001-7038-5266,Keywords: Naphthalene; hypoxia; tumor suppressor gene tp53; DNA damage; tambaqui","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300411&lang=pt"
"104","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 13-Jun-2019","Ecophysiology, genotoxicity, histopathology, and gene responses of naphthalene injected Colossoma macropomum (Cuvier, 1818) exposed to hypoxia","Ecophysiology, genotoxicity, histopathology, and gene responses of naphthalene injected Colossoma macropomum (Cuvier, 1818) exposed to hypoxia","Mutagenesis,1Laboratory of Ecophysiology and Molecular Evolution, National Institute for Research in the Amazon (INPA), Manaus, AM, Brazil,2Institute of Biological Science (ICB), Universidade Federal do Amazonas (UFAM), Manaus, AM, Brazil,,","Send correspondence to Vera Maria Fonseca de Almeida-Val. Laboratory of Ecophysiology and Molecular Evolution, National Institute for Research in the Amazon (INPA), Av. André Araújo, Petropólis, 2936 69067-375 Manaus, AM, Brazil. E-mail: veraval30@gmail.com
				",NA,"Vera Maria Fonseca de Almeida-Val1 
			http://orcid.org/0000-0001-7038-5266,Keywords: Naphthalene; hypoxia; tumor suppressor gene tp53; DNA damage; tambaqui","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300411&lang=pt"
"105","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 27-Jun-2019","Genotoxicity of titanium dioxide nanoparticles and triggering of defense mechanisms in Allium cepa","Genotoxicity of titanium dioxide nanoparticles and triggering of defense mechanisms in Allium cepa","Mutagenesis,1Department of Genetics, Universidade Federal do Paraná (UFPR), Curitiba, PR, Brazil,2Department of Plant Pathology, Universidade Federal de Viçosa (UFV), Viçosa, MG, Brazil,3Department of Physics, Universidade Federal do Paraná (UFPR), Curitiba, PR, Brazil,4Department of Botany, Universidade Federal do Paraná (UFPR), Curitiba, PR, Brazil,,","Received:
				July 11, 2018; Accepted:
				November 05, 2018",NA,"Samuel A. Santos2 
			,Keywords: Chromosomal aberrations; micronuclei; nucleolar alterations; cellular alterations; nanoparticle phase-change","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300425&lang=pt"
"106","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 27-Jun-2019","Genotoxicity of titanium dioxide nanoparticles and triggering of defense mechanisms in Allium cepa","Genotoxicity of titanium dioxide nanoparticles and triggering of defense mechanisms in Allium cepa","Mutagenesis,1Department of Genetics, Universidade Federal do Paraná (UFPR), Curitiba, PR, Brazil,2Department of Plant Pathology, Universidade Federal de Viçosa (UFV), Viçosa, MG, Brazil,3Department of Physics, Universidade Federal do Paraná (UFPR), Curitiba, PR, Brazil,4Department of Botany, Universidade Federal do Paraná (UFPR), Curitiba, PR, Brazil,,","Send correspondence to Daniela Morais Leme. Department of Genetics, Universidade Federal do Paraná, Avenida Coronel Francisco H. dos Santos, s/n, Jardim das Américas, 81531-970, Curitiba, PR, Brazil, Phone: +55 41 3361-1727; Fax: +55 41 3361-1793. E-mail: daniela.leme@ufpr.br.",NA,"Samuel A. Santos2 
			,Keywords: Chromosomal aberrations; micronuclei; nucleolar alterations; cellular alterations; nanoparticle phase-change","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300425&lang=pt"
"107","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 27-Jun-2019","Genotoxicity of titanium dioxide nanoparticles and triggering of defense mechanisms in Allium cepa","Genotoxicity of titanium dioxide nanoparticles and triggering of defense mechanisms in Allium cepa","Mutagenesis,1Department of Genetics, Universidade Federal do Paraná (UFPR), Curitiba, PR, Brazil,2Department of Plant Pathology, Universidade Federal de Viçosa (UFV), Viçosa, MG, Brazil,3Department of Physics, Universidade Federal do Paraná (UFPR), Curitiba, PR, Brazil,4Department of Botany, Universidade Federal do Paraná (UFPR), Curitiba, PR, Brazil,,","*The first two authors participated equally in this research.",NA,"Samuel A. Santos2 
			,Keywords: Chromosomal aberrations; micronuclei; nucleolar alterations; cellular alterations; nanoparticle phase-change","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300425&lang=pt"
"108","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 27-Jun-2019","Whole-genome duplication and hemoglobin differentiation traits between allopatric populations of Brazilian Odontophrynus americanus species complex (Amphibia, Anura)*","Whole-genome duplication and hemoglobin differentiation traits between allopatric populations of Brazilian Odontophrynus americanus species complex (Amphibia, Anura)*","Evolutionary Genetics,1Laboratory of Genetics, Instituto Butantan, São Paulo, SP, Brazil,2Department of Biology, Laboratory of Hemoglobins and Genetics of the Hematological Diseases, Universidade Estadual Paulista “Julio de Mesquita Filho (UNESP), São José do Rio Preto, SP, Brazil,3Department of Zoology, Universidade Estadual Paulista “Julio de Mesquita Filho (UNESP), São José do Rio Preto, SP, Brazil,4Laboratory of Ecology and Evolution, Instituto Butantan, São Paulo, SP, Brazil,5Universidade Paulista (UNIP) São Paulo, SP, Brazil,,","Received:
				September 19, 2017; Accepted:
				July 25, 2018",NA,"Luiz D. Vizotto3 
			,Keywords: Anura; cryptic species; hemoglobin differentiation; polyploidy; whole-genome duplication","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300436&lang=pt"
"109","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 27-Jun-2019","Whole-genome duplication and hemoglobin differentiation traits between allopatric populations of Brazilian Odontophrynus americanus species complex (Amphibia, Anura)*","Whole-genome duplication and hemoglobin differentiation traits between allopatric populations of Brazilian Odontophrynus americanus species complex (Amphibia, Anura)*","Evolutionary Genetics,1Laboratory of Genetics, Instituto Butantan, São Paulo, SP, Brazil,2Department of Biology, Laboratory of Hemoglobins and Genetics of the Hematological Diseases, Universidade Estadual Paulista “Julio de Mesquita Filho (UNESP), São José do Rio Preto, SP, Brazil,3Department of Zoology, Universidade Estadual Paulista “Julio de Mesquita Filho (UNESP), São José do Rio Preto, SP, Brazil,4Laboratory of Ecology and Evolution, Instituto Butantan, São Paulo, SP, Brazil,5Universidade Paulista (UNIP) São Paulo, SP, Brazil,,","Send correspondence to Aurora M. Cianciarullo. Laboratory of Genetics, Butantan Institute, Av. Dr. Vital Brasil 1500, 05503-900 São Paulo, SP, Brazil. E-mail: aurora.cianciarullo@butantan.gov.br
				",NA,"Luiz D. Vizotto3 
			,Keywords: Anura; cryptic species; hemoglobin differentiation; polyploidy; whole-genome duplication","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300436&lang=pt"
"110","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 27-Jun-2019","Comparative cytogenetics of nine populations of the Rhinella genus (Anura, Bufonidae) with a highlight on their conservative karyotype","Comparative cytogenetics of nine populations of the Rhinella genus (Anura, Bufonidae) with a highlight on their conservative karyotype","Evolutionary Genetics,1Departamento de Genética, Setor de Ciências Biológicas, Universidade Federal do Paraná (UFPR), Curitiba, PR, Brazil,2Departamento de Biologia Estrutural e Funcional, Instituto de Biologia, Universidade Estadual de Campinas (UNICAMP), Campinas, SP, Brazil,3Departamento de Genética e Evolução, Microbiologia e Imunologia, Instituto de Biologia, Universidade Estadual de Campinas (UNICAMP), Campinas, SP, Brazil,4Instituto de Ciências Biológicas, Programa de Pós-Graduação em Ciências Ambientais (PPGCiAmb), Universidade de Passo Fundo (UPF), Passo Fundo, RS, Brazil,5Instituto Nacional de Pesquisas da Amazônia (INPA), 69060-001 Manaus, AM, Brazil,6Departamento de Biologia, Centro de Ciências Biológicas e da Saúde, Universidade Federal do Maranhão (UFMA), São Luís, MA, Brazil,,","Received:
				May 15, 2018; Accepted:
				July 17, 2018",NA,"Amanda Soares1 
			,Keywords: Bufonid toads; nucleolar organizing region; chromosomal evolution","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300445&lang=pt"
"111","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 27-Jun-2019","Comparative cytogenetics of nine populations of the Rhinella genus (Anura, Bufonidae) with a highlight on their conservative karyotype","Comparative cytogenetics of nine populations of the Rhinella genus (Anura, Bufonidae) with a highlight on their conservative karyotype","Evolutionary Genetics,1Departamento de Genética, Setor de Ciências Biológicas, Universidade Federal do Paraná (UFPR), Curitiba, PR, Brazil,2Departamento de Biologia Estrutural e Funcional, Instituto de Biologia, Universidade Estadual de Campinas (UNICAMP), Campinas, SP, Brazil,3Departamento de Genética e Evolução, Microbiologia e Imunologia, Instituto de Biologia, Universidade Estadual de Campinas (UNICAMP), Campinas, SP, Brazil,4Instituto de Ciências Biológicas, Programa de Pós-Graduação em Ciências Ambientais (PPGCiAmb), Universidade de Passo Fundo (UPF), Passo Fundo, RS, Brazil,5Instituto Nacional de Pesquisas da Amazônia (INPA), 69060-001 Manaus, AM, Brazil,6Departamento de Biologia, Centro de Ciências Biológicas e da Saúde, Universidade Federal do Maranhão (UFMA), São Luís, MA, Brazil,,","Send correspondence to Daniel Pacheco Bruschi, Laboratório de Citogenética Animal e Mutagênese Ambiental, Universidade Federal do Paraná (UFPR), 81531-980 Curitiba, Paraná, Brazil. E-mail: danielpachecobruschi@gmail.com.
				",NA,"Amanda Soares1 
			,Keywords: Bufonid toads; nucleolar organizing region; chromosomal evolution","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300445&lang=pt"
"112","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 28-Fev-2019","NFAT5 is differentially expressed in Sprague-Dawley rat tissues in response to high salt and high fructose diets","NFAT5 is differentially expressed in Sprague-Dawley rat tissues in response to high salt and high fructose diets","Cellular, Molecular and Developmental Genetics,1Department of Biology, Eastern Mennonite University, Harrisonburg, VA, USA,2Master’s in Biomedicine Program, Eastern Mennonite University, Harrisonburg, VA, USA,,","Received:
				April 18, 2018; Accepted:
				July 24, 2018",NA,"Jared V.B. Fernandez2 
			,Keywords: NFAT5; aldose reductase; salt; fructose; real-time PCR","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300452&lang=pt"
"113","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 28-Fev-2019","NFAT5 is differentially expressed in Sprague-Dawley rat tissues in response to high salt and high fructose diets","NFAT5 is differentially expressed in Sprague-Dawley rat tissues in response to high salt and high fructose diets","Cellular, Molecular and Developmental Genetics,1Department of Biology, Eastern Mennonite University, Harrisonburg, VA, USA,2Master’s in Biomedicine Program, Eastern Mennonite University, Harrisonburg, VA, USA,,","Send correspondence to: Julia A. Halterman. Department of Biology, Eastern Mennonite University, 1200 Park Road, 22802 Harrisonburg, VA, USA. E-mail: julia.halterman@emu.edu
				",NA,"Jared V.B. Fernandez2 
			,Keywords: NFAT5; aldose reductase; salt; fructose; real-time PCR","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300452&lang=pt"
"114","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 15-Ago-2019","MicroRNA-21 over expression in umbilical cord blood hematopoietic stem progenitor cells by leukemia microvesicles","MicroRNA-21 over expression in umbilical cord blood hematopoietic stem progenitor cells by leukemia microvesicles","Cellular, Molecular and Developmental Genetics,1Hematology Research Center, Shiraz University of Medical Sciences, Shiraz, Iran,2Department of Hematology, Faculty of Medicine, Tarbiat Modares University, Tehran, Iran,3Cellular and Molecular Research Center, Basic Health Sciences Institute, Shahrekord University of Medical Sciences, Shahrekord, Iran,4Department of Pathology, Blood Transfusion Research Center, High Institute for Research and Education in Transfusion Medicine, Tehran, Iran,,","Received:
				March 14, 2018; Accepted:
				July 23, 2018",NA,"Sorayya Ghasemi3 
			,Keywords: Leukemia; microvesicles; hematopoietic stem cells; microRNA-21","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300465&lang=pt"
"115","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 15-Ago-2019","MicroRNA-21 over expression in umbilical cord blood hematopoietic stem progenitor cells by leukemia microvesicles","MicroRNA-21 over expression in umbilical cord blood hematopoietic stem progenitor cells by leukemia microvesicles","Cellular, Molecular and Developmental Genetics,1Hematology Research Center, Shiraz University of Medical Sciences, Shiraz, Iran,2Department of Hematology, Faculty of Medicine, Tarbiat Modares University, Tehran, Iran,3Cellular and Molecular Research Center, Basic Health Sciences Institute, Shahrekord University of Medical Sciences, Shahrekord, Iran,4Department of Pathology, Blood Transfusion Research Center, High Institute for Research and Education in Transfusion Medicine, Tehran, Iran,,","Send correspondence to Farnaz Razmkhah. Hematology Research Center, Shiraz University of Medical Sciences, Shiraz, Iran. E-mail: farnaz_razmkhah@yahoo.com.",NA,"Sorayya Ghasemi3 
			,Keywords: Leukemia; microvesicles; hematopoietic stem cells; microRNA-21","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300465&lang=pt"
"116","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 18-Jul-2019","Impact of co-blocking the costimulatory signals on immune-related genes after high-risk rabbit corneal allograft using 2nd-generation DNA sequencing technology","Impact of co-blocking the costimulatory signals on immune-related genes after high-risk rabbit corneal allograft using 2nd-generation DNA sequencing technology","Genomics and Bioinformatics,1Center of Myopia, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China,,","Received:
				May 31, 2018; Accepted:
				October 15, 2018",NA,"Wen-Ying Guan1 
			http://orcid.org/0000-0002-5816-7351,Keywords: Costimulatory signal; corneal allograft; immune rejection; second-generation sequencing technology; antibody","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300472&lang=pt"
"117","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 18-Jul-2019","Impact of co-blocking the costimulatory signals on immune-related genes after high-risk rabbit corneal allograft using 2nd-generation DNA sequencing technology","Impact of co-blocking the costimulatory signals on immune-related genes after high-risk rabbit corneal allograft using 2nd-generation DNA sequencing technology","Genomics and Bioinformatics,1Center of Myopia, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China,,","Send correspondence to Hai-Xia Zhao. Center of Myopia, The Affiliated Hospital of Inner Mongolia Medical University, No. 1 of Tongdao North Street, the Huis District, Hohhot 010050, China. E-mail: zhaohx521463@163.com
				",NA,"Wen-Ying Guan1 
			http://orcid.org/0000-0002-5816-7351,Keywords: Costimulatory signal; corneal allograft; immune rejection; second-generation sequencing technology; antibody","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300472&lang=pt"
"118","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 13-Jun-2019","De novo transcriptome analysis of Tibetan medicinal plant Dysphania schraderiana","De novo transcriptome analysis of Tibetan medicinal plant Dysphania schraderiana","Genomics and Bioinformatics,1Molecular Medical Laboratory, Hospital of Chengdu Office of People’s Government of Tibetan Autonomous Region, Chengdu, China,2School of Science, Tibet University, Lhasa, China,,","Received:
				February 08, 2018; Accepted:
				October 16, 2018",NA,"Yongqun Zhang1 
			http://orcid.org/0000-0001-6707-0853,Keywords: Dysphania schraderiana; de novo assembly; transcriptome; annotation; terpenoid biosynthesis","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300480&lang=pt"
"119","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 13-Jun-2019","De novo transcriptome analysis of Tibetan medicinal plant Dysphania schraderiana","De novo transcriptome analysis of Tibetan medicinal plant Dysphania schraderiana","Genomics and Bioinformatics,1Molecular Medical Laboratory, Hospital of Chengdu Office of People’s Government of Tibetan Autonomous Region, Chengdu, China,2School of Science, Tibet University, Lhasa, China,,","Send correspondence to Yongqun Zhang. Molecular Medical Laboratory, Hospital of Chengdu Office of People’s Government of Tibetan Autonomous Region, 610041 Chengdu, China. E-mail: yongqunzhang@yahoo.com
				",NA,"Yongqun Zhang1 
			http://orcid.org/0000-0001-6707-0853,Keywords: Dysphania schraderiana; de novo assembly; transcriptome; annotation; terpenoid biosynthesis","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300480&lang=pt"
"120","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 13-Jun-2019","De novo transcriptome analysis of Tibetan medicinal plant Dysphania schraderiana","De novo transcriptome analysis of Tibetan medicinal plant Dysphania schraderiana","Genomics and Bioinformatics,1Molecular Medical Laboratory, Hospital of Chengdu Office of People’s Government of Tibetan Autonomous Region, Chengdu, China,2School of Science, Tibet University, Lhasa, China,,","*These authors contributed equally to this work.",NA,"Yongqun Zhang1 
			http://orcid.org/0000-0001-6707-0853,Keywords: Dysphania schraderiana; de novo assembly; transcriptome; annotation; terpenoid biosynthesis","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300480&lang=pt"
"121","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 18-Jul-2019","The chloroplast genome of the desiccation-tolerant moss Pseudocrossidium replicatum (Taylor) R.H. Zander","The chloroplast genome of the desiccation-tolerant moss Pseudocrossidium replicatum (Taylor) R.H. Zander","Genomics and Bioinformatics,1Centro de Ciencias Genómicas, Programa de Genómica Evolutiva, Universidad Nacional Autónoma de México, Cuernavaca, Morelos, Mexico,2Centro de Investigación en Biotecnología Aplicada, Laboratorio de Biología Molecular y Biotecnología de Plantas, Instituto Politécnico Nacional. Tepetitla de Lardizabal, Tlaxcala, Mexico,3Instituto de Biotecnología, Departamento de Biología Molecular de Plantas, Universidad Nacional Autónoma de México, Cuernavaca, Morelos, Mexico,,","Received:
				June 26, 2018; Accepted:
				November 14, 2018",NA,"Selma Ríos2 
			http://orcid.org/0000-0003-3363-650X,Keywords: Bryophytes; Pottiaceae; chloroplast; next-generation sequencing","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300488&lang=pt"
"122","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 18-Jul-2019","The chloroplast genome of the desiccation-tolerant moss Pseudocrossidium replicatum (Taylor) R.H. Zander","The chloroplast genome of the desiccation-tolerant moss Pseudocrossidium replicatum (Taylor) R.H. Zander","Genomics and Bioinformatics,1Centro de Ciencias Genómicas, Programa de Genómica Evolutiva, Universidad Nacional Autónoma de México, Cuernavaca, Morelos, Mexico,2Centro de Investigación en Biotecnología Aplicada, Laboratorio de Biología Molecular y Biotecnología de Plantas, Instituto Politécnico Nacional. Tepetitla de Lardizabal, Tlaxcala, Mexico,3Instituto de Biotecnología, Departamento de Biología Molecular de Plantas, Universidad Nacional Autónoma de México, Cuernavaca, Morelos, Mexico,,","Send correspondence to Helena Porta. Instituto de Biotecnología, Departamento de Biología Molecular de Plantas, Universidad Nacional Autónoma de México, Apartado postal 510-3, C.P. 62250, Cuernavaca, Morelos, México. E-mail: helena@ibt.unam.mx.",NA,"Selma Ríos2 
			http://orcid.org/0000-0003-3363-650X,Keywords: Bryophytes; Pottiaceae; chloroplast; next-generation sequencing","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300488&lang=pt"
"123","Genet. Mol. Biol. vol.42 no.3 Ribeirão Preto jul./set. 2019
			 Epub 14-Nov-2019","A systematic scoping review of the genetic ancestry of the Brazilian population","A systematic scoping review of the genetic ancestry of the Brazilian population","Review Article,1Research Group in Molecular Biology and Immunology of Malaria, Instituto René Rachou, Fiocruz, Belo Horizonte, MG, Brazil.,,","Received:
				March 15, 2018; Accepted:
				January 16, 2019",NA,"Taís Nóbrega de Sousa1 
			,Keywords: Scoping review; genetic ancestry; Brazilian population; genetic admixture","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000400495&lang=pt"
"124","Genet. Mol. Biol. vol.42 no.3 Ribeirão Preto jul./set. 2019
			 Epub 14-Nov-2019","A systematic scoping review of the genetic ancestry of the Brazilian population","A systematic scoping review of the genetic ancestry of the Brazilian population","Review Article,1Research Group in Molecular Biology and Immunology of Malaria, Instituto René Rachou, Fiocruz, Belo Horizonte, MG, Brazil.,,","Send correspondence to Cristiana Ferreira Alves de Brito. Research Group in Molecular Biology and Immunology of Malaria, Institute René Rachou, Fiocruz, Av, Augusto de Lima 1715, Barro Preto, 30190-009. Belo Horizonte, MG, Brazil. E-mail: cristiana.brito@fiocruz.br
				",NA,"Taís Nóbrega de Sousa1 
			,Keywords: Scoping review; genetic ancestry; Brazilian population; genetic admixture","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000400495&lang=pt"
"125","Genet. Mol. Biol. vol.42 no.3 Ribeirão Preto jul./set. 2019
			 Epub 14-Nov-2019","Association of long non-coding RNA MIAT and MALAT1 expression profiles in peripheral blood of coronary artery disease patients with previous cardiac events","Association of long non-coding RNA MIAT and MALAT1 expression profiles in peripheral blood of coronary artery disease patients with previous cardiac events","Human and Medical Genetics,1Genetics Unit, Department of Histology and Cell Biology, Faculty of Medicine, Suez Canal University, Ismailia, Egypt.,2Center of Excellence of Molecular and Cellular Medicine, Suez Canal University, Ismailia, Egypt.,3Medical Genetics, Clinical Laboratory Department, College of Applied Medical Sciences, Taif University, Taif, Saudi Arabia.,4Department of Clinical Chemistry, College of Applied Medical Sciences, Taif University, Taif, Saudi Arabia.,5Department of Cardiology, Faculty of Medicine, Suez Canal University, Ismailia, Egypt.,6Department of Pharmacology, Faculty of Veterinary Medicine, Suez Canal University, Ismailia, Egypt.,7Department of Biochemistry, Faculty of Medicine, Northern Border University, Arar, Saudi Arabia.,8Department of Medical Biochemistry and Molecular Biology, Faculty of Medicine, Suez Canal University, Ismailia, Egypt.,,","Received:
				June 20, 2018; Accepted:
				November 25, 2018",NA,"Saleh A. Alghamdi3 
			,Keywords: CAD; lncRNA; MALAT1; MIAT; Real-time qPCR","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000400509&lang=pt"
"126","Genet. Mol. Biol. vol.42 no.3 Ribeirão Preto jul./set. 2019
			 Epub 14-Nov-2019","Association of long non-coding RNA MIAT and MALAT1 expression profiles in peripheral blood of coronary artery disease patients with previous cardiac events","Association of long non-coding RNA MIAT and MALAT1 expression profiles in peripheral blood of coronary artery disease patients with previous cardiac events","Human and Medical Genetics,1Genetics Unit, Department of Histology and Cell Biology, Faculty of Medicine, Suez Canal University, Ismailia, Egypt.,2Center of Excellence of Molecular and Cellular Medicine, Suez Canal University, Ismailia, Egypt.,3Medical Genetics, Clinical Laboratory Department, College of Applied Medical Sciences, Taif University, Taif, Saudi Arabia.,4Department of Clinical Chemistry, College of Applied Medical Sciences, Taif University, Taif, Saudi Arabia.,5Department of Cardiology, Faculty of Medicine, Suez Canal University, Ismailia, Egypt.,6Department of Pharmacology, Faculty of Veterinary Medicine, Suez Canal University, Ismailia, Egypt.,7Department of Biochemistry, Faculty of Medicine, Northern Border University, Arar, Saudi Arabia.,8Department of Medical Biochemistry and Molecular Biology, Faculty of Medicine, Suez Canal University, Ismailia, Egypt.,,","Send correspondence to Manal S. Fawzy, Department of Medical Biochemistry and Molecular Biology, Faculty of Medicine, Suez Canal University, Ismailia, Egypt. E-mail: manal2_khashana@ymail.com.",NA,"Saleh A. Alghamdi3 
			,Keywords: CAD; lncRNA; MALAT1; MIAT; Real-time qPCR","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000400509&lang=pt"
"127","Genet. Mol. Biol. vol.42 no.3 Ribeirão Preto jul./set. 2019
			 Epub 14-Nov-2019","The rs10455872-G allele of the LPA gene is associated with high lipoprotein(a) levels and increased aortic valve calcium in a Mexican adult population","The rs10455872-G allele of the LPA gene is associated with high lipoprotein(a) levels and increased aortic valve calcium in a Mexican adult population","Human and Medical Genetics,1Department of Endocrinology, Instituto Nacional de Cardiología - Ignacio Chávez, México City, México.,2Department of Molecular Biology, Instituto Nacional de Cardiología - Ignacio Chávez, México City, México.,,","Received:
				December 04, 2017; Accepted:
				November 28, 2018",NA,"Shamar Lale-Farjat1 
			http://orcid.org/0000-0003-3324-1073,Keywords: Aortic valve calcification; genetic susceptibility; LPA gene polymorphism","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000400519&lang=pt"
"128","Genet. Mol. Biol. vol.42 no.3 Ribeirão Preto jul./set. 2019
			 Epub 14-Nov-2019","The rs10455872-G allele of the LPA gene is associated with high lipoprotein(a) levels and increased aortic valve calcium in a Mexican adult population","The rs10455872-G allele of the LPA gene is associated with high lipoprotein(a) levels and increased aortic valve calcium in a Mexican adult population","Human and Medical Genetics,1Department of Endocrinology, Instituto Nacional de Cardiología - Ignacio Chávez, México City, México.,2Department of Molecular Biology, Instituto Nacional de Cardiología - Ignacio Chávez, México City, México.,,","Send correspondence to Rosalinda Posadas-Sánchez. Department of Endocrinology, Instituto Nacional de Cardiología - Ignacio Chávez, Juan Badiano No. 1, Tlalpan 14080, México City, México. E-mail: rossy_posadas@yahoo.it.",NA,"Shamar Lale-Farjat1 
			http://orcid.org/0000-0003-3324-1073,Keywords: Aortic valve calcification; genetic susceptibility; LPA gene polymorphism","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000400519&lang=pt"
